2016年1月4日	5,796.06	6,246.73	6,246.73	5,790.50	4.54K	-7.43%
2016年1月5日	5,833.47	5,653.37	5,908.75	5,638.37	6.45K	0.65%
2016年1月6日	5,908.42	5,855.67	5,911.06	5,805.02	4.48K	1.28%
2016年1月7日	5,483.24	5,821.41	5,821.41	5,453.47	1.32K	-7.20%
2016年1月8日	5,595.99	5,625.09	5,683.12	5,386.31	5.90K	2.06%
2016年1月11日	5,289.08	5,504.73	5,559.88	5,286.52	5.50K	-5.48%
2016年1月12日	5,304.34	5,327.84	5,369.36	5,257.45	3.83K	0.29%
2016年1月13日	5,200.11	5,358.64	5,410.89	5,196.17	3.61K	-1.96%
2016年1月14日	5,312.93	5,077.43	5,328.31	5,067.70	4.28K	2.17%
2016年1月15日	5,134.88	5,279.70	5,304.47	5,091.05	3.64K	-3.35%
2016年1月18日	5,169.86	5,056.41	5,227.49	5,053.99	3.30K	0.68%
2016年1月19日	5,355.42	5,176.80	5,357.60	5,164.72	4.40K	3.59%
2016年1月20日	5,240.03	5,319.98	5,363.09	5,218.81	3.87K	-2.15%
2016年1月21日	5,124.85	5,183.81	5,294.02	5,123.43	3.52K	-2.20%
2016年1月22日	5,177.54	5,182.63	5,208.02	5,071.45	3.13K	1.03%
2016年1月25日	5,209.29	5,206.19	5,235.53	5,160.86	2.87K	0.61%
2016年1月26日	4,901.93	5,156.04	5,184.01	4,878.21	4.51K	-5.90%
2016年1月27日	4,888.78	4,917.98	4,941.02	4,703.55	4.57K	-0.27%
2016年1月28日	4,768.49	4,853.10	4,908.77	4,755.23	3.31K	-2.46%
2016年1月29日	4,924.09	4,771.05	4,960.78	4,768.25	3.56K	3.26%
2016年2月1日	4,878.63	4,924.35	4,944.15	4,828.54	2.62K	-0.92%
2016年2月2日	4,987.15	4,884.16	5,000.42	4,884.16	2.82K	2.22%
2016年2月3日	4,966.12	4,938.81	4,982.53	4,896.89	2.38K	-0.42%
2016年2月4日	5,038.28	4,985.41	5,049.68	4,981.45	3.12K	1.45%
2016年2月5日	5,025.32	5,037.16	5,069.54	5,021.58	2.45K	-0.26%
2016年2月15日	4,996.45	4,898.78	5,019.45	4,887.73	2.29K	-0.57%
2016年2月16日	5,143.44	5,014.85	5,161.10	5,014.85	3.62K	2.94%
2016年2月17日	5,176.44	5,137.60	5,177.42	5,114.30	4.68K	0.64%
2016年2月18日	5,157.58	5,197.17	5,208.79	5,147.62	4.67K	-0.36%
2016年2月19日	5,174.94	5,150.51	5,185.77	5,134.31	3.26K	0.34%
2016年2月22日	5,270.97	5,225.23	5,280.25	5,210.02	5.11K	1.86%
2016年2月23日	5,260.27	5,267.00	5,283.02	5,202.69	4.41K	-0.20%
2016年2月24日	5,321.71	5,244.18	5,323.85	5,228.13	5.02K	1.17%
2016年2月25日	4,984.53	5,313.22	5,313.46	4,975.55	5.46K	-6.34%
2016年2月26日	5,034.88	5,012.25	5,064.57	4,954.09	3.68K	1.01%
2016年2月29日	4,922.42	5,048.61	5,051.57	4,820.19	4.14K	-2.23%
2016年3月1日	4,999.07	4,930.23	5,012.54	4,878.14	3.26K	1.56%
2016年3月2日	5,171.34	5,007.56	5,184.73	5,005.38	4.73K	3.45%
2016年3月3日	5,245.84	5,172.17	5,246.94	5,158.44	5.58K	1.44%
2016年3月4日	5,339.20	5,225.35	5,366.70	5,149.25	6.33K	1.78%
2016年3月7日	5,351.25	5,344.01	5,407.18	5,302.63	4.81K	0.23%
2016年3月8日	5,323.77	5,335.55	5,335.55	5,173.89	4.25K	-0.51%
